Date,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
1975-11-30,36.092628803,39.835812287,29.012058018,38.424992419,17.553747259,20.778884438,25.966585637,28.686464817,33.300573814,29.635982136,27.251057211,32.68400936,27.364970872,33.38268934,35.172872856,35.916642861,33.384577955,36.009549347,28.976759706,28.142164955,15.889153638,25.166910993,27.466646901,41.858234189,31.155840652,29.403637553,31.646329052,31.116863108,23.313281148,22.910532149,29.72677694,23.947149173,30.035818615,43.376138632,31.918935271,38.937754219,22.806793171,29.335724889,22.750221472,32.479342955,35.502188233,34.176727048,34.408984902,26.000954076,28.012551199,29.145280994,18.411721871,48.334254604,30.587165817,35.76403229
1975-12-31,36.407446123,40.173503529,29.377549523,38.613529197,17.67566735,20.982732844,26.184494866,28.727262985,33.434585415,29.694010563,27.232774978,33.171050252,27.69839387,33.774317794,35.359608949,36.106953184,33.341914059,36.305240832,28.900921889,28.43960514,15.901452098,25.144444186,27.358687568,42.163553036,31.345650064,29.598953599,32.024602583,31.418047365,23.492482005,22.836871461,29.731235621,23.913871302,30.125912743,43.941156745,32.041645045,39.406579203,22.884460624,30.159664056,22.717900608,32.325622497,35.571592242,34.603730957,34.624012192,26.398531514,28.014443987,29.040424249,18.621054578,48.232209964,30.666933252,35.899346898
1976-01-31,36.932754569,40.443165494,29.749152651,38.879443084,17.852377953,21.207276494,26.353260848,28.742295895,33.410880899,29.784409711,27.211689451,33.645442999,28.053902821,34.159032763,35.672815605,36.338051144,33.316308954,36.645941494,28.746443528,28.679155259,15.906337308,25.179412344,27.261926409,42.543242997,31.800891398,29.864327126,32.512739416,31.6964981,23.750646935,22.888145407,29.774375623,23.78563066,30.107156551,44.424057765,32.076005868,39.785326388,22.997738557,30.855869232,22.691765917,32.117965151,35.732761593,34.816847137,34.754417447,26.76817794,27.991211523,28.962701856,18.837143351,48.119203554,30.695616729,36.011433132
1976-02-29,37.545668736,40.669414023,30.02734307,39.221512475,18.05998923,21.416873617,26.455768839,28.73610884,33.462969414,29.813197647,27.20626112,34.006271461,28.328552323,34.474873398,36.117211588,36.575672671,33.305068224,36.986439692,28.58738143,28.843129074,15.92814619,25.238740988,27.236402098,42.829686766,32.609741888,30.18426048,33.059744311,31.920837649,24.034484939,23.022019777,29.875719096,23.599358009,29.977583365,44.810017843,32.182726093,40.112148021,23.147312517,31.228629346,22.736790894,31.890703412,35.987059049,34.810985275,35.054893627,27.125299912,27.954769025,29.021082667,19.062016911,48.066693909,30.697584719,36.147403631
1976-03-31,38.089142418,40.880557244,30.184545322,39.640037191,18.323063673,21.624348644,26.508312248,28.740914732,34.043609674,29.79143737,27.192872733,34.215320637,28.565395915,34.718147664,36.63399215,36.834652109,33.325624286,37.344012797,28.465787858,28.97711263,15.988334123,25.387287451,27.304840527,42.896313872,33.817965462,30.545870804,33.572559296,32.059187592,24.270352495,23.200740988,30.026493932,23.430415471,29.879614954,45.099689337,32.443877455,40.432150513,23.375595344,31.388771221,22.880702702,31.740779392,36.308183085,34.738639054,35.786180462,27.450528464,27.935981391,29.219082821,19.28753991,48.09355308,30.728388944,36.337957893
1976-04-30,38.466640978,41.089295773,30.22999039,40.094263872,18.620259441,21.808460603,26.553669642,28.803418854,35.280572321,29.850349697,27.164324554,34.30763414,28.854751946,34.941360595,37.176285987,37.1238777,33.424837195,37.736676733,28.375718945,29.117111512,16.049532187,25.581737584,27.431248087,42.723176702,35.123119033,30.901870636,34.015389526,32.121037474,24.433410455,23.445412246,30.214431917,23.336620858,29.91570533,45.349964679,32.8394138,40.714863726,23.677386638,31.456294664,23.105307006,31.789946532,36.64520663,34.763955121,36.82230586,27.73639159,27.977490939,29.452527471,19.498945623,48.136290096,30.865888878,36.593183093
1976-05-31,38.678527563,41.296907501,30.201851174,40.504220477,18.848187909,21.928755671,26.629799499,28.896663922,35.609208712,30.079298141,27.140136164,34.375862684,29.277060676,35.200557128,37.700923008,37.41285918,33.630310114,38.1029041,28.265679908,29.276279198,16.063857418,25.706812658,27.571015757,42.40828973,35.30339035,31.199297198,34.325218688,32.132217131,24.540004488,23.754580235,30.432970689,23.355533592,30.037609911,45.623527218,33.243925114,40.961450652,24.054935198,31.593849726,23.378611725,32.07909666,36.96325674,34.839299713,37.132390769,27.957724352,28.093057808,29.692941797,19.735080252,48.13720684,31.101656954,36.938188707
1976-06-30,38.770792635,41.498116044,30.149289826,40.842797455,19.075606247,21.998399928,26.776799161,28.950150753,34.743226941,30.497544319,27.163134044,34.45820605,29.777284278,35.448317931,38.116180433,37.655815682,33.92818522,38.339150341,28.089918819,29.485758702,16.085548217,25.810707033,27.755665706,42.092592086,34.441838632,31.411125635,34.457753535,32.134447737,24.628098802,24.032386032,30.667190396,23.499772527,30.211439991,45.937146831,33.522169,41.246337813,24.53291299,31.884542366,23.652166117,32.492144446,37.249679089,34.824432886,36.725075069,28.082501737,28.270517631,29.894399907,20.049634162,48.083258372,31.313741549,37.410544879
1976-07-31,38.80673105,41.669253491,30.131380881,41.15535173,19.37716481,22.024783798,26.991602767,28.952913947,34.123970491,30.946936322,27.29474003,34.493031122,30.096407818,35.609617253,38.425515739,37.799693908,34.231128431,38.473524005,27.869259833,29.756249534,16.198154136,25.924992612,28.051064881,41.883988159,33.709793866,31.5449777,34.47418969,32.140371192,24.721789602,24.205523677,30.904317298,23.68262352,30.392919961,46.280289785,33.733040123,41.573262986,25.047974635,32.089065195,23.880500631,32.852629381,37.531797767,34.760334294,36.522858364,28.201621064,28.49024865,30.031243486,20.441831736,47.983364988,31.463775967,37.98946824
1976-08-31,38.802803752,41.801133973,30.177221921,41.458733465,19.683590204,22.022939983,27.169570009,28.924716119,33.985212925,31.175007865,27.528711918,34.492957368,30.191741883,35.678872391,38.732585543,37.88122898,34.494128814,38.625654449,27.642418049,30.022644502,16.362028142,26.020174104,28.364225633,41.79728187,33.297208668,31.635483557,34.470757458,32.140365882,24.817768315,24.264081518,31.133104767,23.749001102,30.522266358,46.664139156,33.928957452,41.90757734,25.511103925,31.914733075,24.053589614,33.084949651,37.820758646,34.743622554,36.521389239,28.361735154,28.721469851,30.209511313,20.779495233,47.881027405,31.627058155,38.59514167
1976-09-30,38.78182842,41.959437729,30.263229069,41.680956811,19.958890639,22.055948492,27.25998085,28.892896675,34.081806047,31.200192084,27.783205441,34.565043016,30.222395138,35.724739038,39.08875147,38.016401378,34.700324242,38.838359341,27.466368189,30.175232729,16.521201022,26.103533998,28.58037201,41.825967254,33.201962816,31.711563349,34.527813333,32.13148669,24.91038643,24.178672124,31.374471706,23.681219493,30.604954119,47.143265861,34.073510716,42.227028836,25.895137971,31.395044653,24.17518866,33.205220341,38.055359329,34.775702568,36.620548606,28.498178941,28.930871302,30.400484398,20.966059325,47.837900577,31.825788059,39.196162602
1976-10-31,38.821511475,42.203681745,30.430115122,41.78541656,20.247192404,22.203752867,27.347087852,28.902161728,34.196441696,31.116644896,27.973482244,34.78996768,30.324276502,35.833393734,39.480940571,38.294953202,34.806637164,39.126393583,27.416680669,30.211857553,16.65400255,26.1840115,28.7335602,41.974970228,33.288635304,31.827885433,34.696754207,32.147862441,25.010466282,23.97084574,31.680688885,23.622895611,30.714022586,47.747395008,34.12270303,42.496455685,26.243569288,31.070488569,24.266452161,33.262908102,38.167729778,34.839450659,36.857816256,28.632481436,29.096357668,30.531154069,21.08988013,47.87273307,32.020970172,39.802700204
1976-11-30,38.974287761,42.530721291,30.66169301,41.852800738,20.600282428,22.467939817,27.410152365,28.991108223,34.26990191,30.999757584,28.0575144,35.183639398,30.563374263,36.051961505,39.79960798,38.695324753,34.844660397,39.460965972,27.523406593,30.268398236,16.731329686,26.293590949,28.875431522,42.181222771,33.4709554,32.01951923,35.006551276,32.239413076,25.15318765,23.732453676,32.079581033,23.622611758,30.872968706,48.42822532,34.129774559,42.69617085,26.623169698,31.450908507,24.345030338,33.303485461,38.164073038,34.938323164,37.186657738,28.8457947,29.222562956,30.649316999,21.26758167,47.990871749,32.253580964,40.3694573
1976-12-31,39.148670301,42.924722226,30.834042409,41.976429965,20.952147999,22.741385936,27.370920018,29.157032808,34.11015406,30.934954177,28.06064211,35.674779897,30.741271522,36.370696178,40.03383454,39.190616951,34.881186189,39.778319406,27.754130833,30.474959526,16.775391444,26.431734702,29.038819664,42.330277522,33.784232437,32.2853266,35.398267636,32.413091529,25.345093215,23.59420865,32.570581895,23.632840199,31.037124127,49.096750538,34.179914472,42.857989343,27.039568544,32.187420829,24.438537247,33.345368258,38.131453985,35.109433551,37.405595578,29.160977965,29.334125493,30.738520485,21.477935039,48.216309007,32.55928319,40.824858579
1977-01-31,39.23835421,43.346175577,30.931976967,42.216042072,21.320183313,22.949189966,27.298961405,29.3719569,33.60052824,30.921602036,28.017646015,36.154997675,30.832085055,36.682696965,40.298816907,39.7299199,34.983527954,40.103304813,28.043616904,30.801083525,16.811683072,26.591987656,29.212467647,42.37547257,34.20694268,32.625550682,35.758950782,32.688883831,25.549629224,23.661522782,33.13149007,23.645581969,31.086482004,49.663933216,34.309533953,43.091490979,27.400635838,32.700401446,24.55915391,33.414938277,38.143310994,35.406214915,37.582949016,29.51783643,29.457227382,30.799599472,21.630676495,48.565918587,32.905000504,41.177623261
1977-02-28,39.271903518,43.738150745,31.05121774,42.570913189,21.797735026,23.123125745,27.273260646,29.59191729,32.906296826,30.967298976,27.932090439,36.542804022,31.094927894,36.92331913,40.65795376,40.267735531,35.234086559,40.492160522,28.32595108,31.097655344,16.823880937,26.774732212,29.372389629,42.374879093,34.807127423,33.033021455,36.055975496,33.108175075,25.737588387,23.938067392,33.687461941,23.683300044,30.959006924,50.084078487,34.597466326,43.416872598,27.641962749,32.941763619,24.686722784,33.549161708,38.232157442,35.834756113,38.032807206,29.892737063,29.607977821,30.90604865,21.792908253,49.024192049,33.328537254,41.491987837
1977-03-31,39.325043419,44.054461383,31.291732376,42.962172779,22.383860597,23.316118244,27.349147963,29.753164913,33.028794583,31.074263863,27.843467831,36.824836978,31.678606773,37.127325749,41.10516397,40.772588657,35.684899775,40.965743679,28.595674763,31.29643589,16.815587621,26.939807288,29.580511706,42.425045656,35.893763197,33.50623944,36.33212189,33.63516859,25.90660821,24.290152511,34.176280406,23.826187362,30.887289009,50.336224932,35.025501116,43.779275145,27.849595029,33.020052498,24.872534158,33.802759369,38.435725946,36.335486023,39.091439193,30.325165183,29.801145724,31.096257933,22.107725997,49.563634753,33.832332943,41.807173441
1977-04-30,39.505754297,44.297047208,31.592431451,43.297666048,22.962740736,23.582213605,27.64212994,29.81860987,34.795808008,31.241047882,27.833191635,37.083493401,32.440790727,37.305935323,41.611961182,41.14621154,36.325126898,41.507693314,28.903340033,31.453841651,16.866264704,27.090731078,29.924651165,42.638881995,37.41976786,34.053924818,36.59662558,34.193096851,26.067824439,24.558885523,34.617288997,24.103445082,31.104454046,50.40537845,35.504539839,44.136046158,28.173912369,33.079007637,25.162833279,34.194110502,38.8031563,36.830036366,40.748621982,30.804343756,30.049051984,31.349670364,22.610976169,50.168141913,34.319948874,42.142058263
1977-05-31,39.824340581,44.511262788,31.847936059,43.569937695,23.552316727,23.921333366,28.137613895,29.80513709,36.032170672,31.440331185,27.9400186,37.415042077,32.787156872,37.529704082,42.131216203,41.511495684,37.055483514,42.084389496,29.297172041,31.692455293,17.033107365,27.287737353,30.386607227,43.019738307,37.809441322,34.673862769,36.835163023,34.742761658,26.251357625,24.724074619,35.078242746,24.396848493,31.513311345,50.35499776,35.909888247,44.486998901,28.711942837,33.318944224,25.474338567,34.619326554,39.332280758,37.271357399,41.04038668,31.275046845,30.35579857,31.660448528,23.160075991,50.768768421,34.793338479,42.525881757
1977-06-30,40.241726721,44.731186529,32.166484906,43.851795765,24.149697171,24.325110832,28.697982391,29.776879934,35.594197091,31.651291012,28.124030664,37.809182648,32.804885142,37.942559218,42.599203537,42.093296043,37.704341231,42.660935099,29.809124533,32.049412873,17.261863511,27.581464314,30.908464107,43.441668188,37.021872175,35.340223244,37.075166141,35.275392048,26.481442073,24.868325817,35.577250215,24.574152915,31.894768058,50.288176582,36.266268039,44.995349131,29.403551079,33.741063034,25.687551078,34.911803368,39.966442553,37.689013529,40.052116319,31.718014287,30.712238833,32.006218899,23.657389488,51.292731996,35.375417419,43.014873035
1977-07-31,40.765544651,44.975027931,32.61927072,44.197154521,24.653947381,24.826190985,29.293024819,29.831200917,35.17498604,31.86008206,28.352485907,38.159891659,33.098067005,38.525063777,43.025113619,42.820783388,38.179343278,43.189805049,30.388479537,32.404533937,17.459521933,27.905366781,31.434900076,43.830158841,36.708481295,36.031519402,37.375280439,35.823752957,26.780270497,25.013386773,36.07565168,24.651121702,32.25028136,50.280726028,36.863047876,45.75776177,30.080347616,34.151613039,25.77876796,34.995385002,40.628401901,38.079065751,39.778005233,32.124119136,31.086972846,32.304537218,24.234128967,51.725907936,36.017873117,43.64634092
1977-08-31,41.313269959,45.231374006,33.120754343,44.546981349,25.167098344,25.356251782,29.852262541,29.997592518,35.12906957,31.982723867,28.620583271,38.475579128,33.602851645,39.087016335,43.469440488,43.461037667,38.536885874,43.628675267,30.959389429,32.656273704,17.579039817,28.177739524,31.899244426,44.192282678,36.979626871,36.741772634,37.822478929,36.378109718,27.137729423,25.125753827,36.535466348,24.727664112,32.619827536,50.397139137,37.584520772,46.670215735,30.635204501,34.411642909,25.847272452,34.98004967,41.205578296,38.324529161,39.996996711,32.439931499,31.450994489,32.537660273,24.849124674,52.094519889,36.54495521,44.353516752
1977-09-30,41.802575894,45.481267498,33.529087476,44.839902829,25.572914819,25.822343488,30.211114581,30.240885559,35.362958043,32.049824791,28.924586724,38.889881841,34.078445778,39.513326056,43.996904035,43.917734755,38.852627224,43.994685547,31.471005364,32.810922677,17.641227635,28.435059882,32.235427264,44.576085158,37.424478676,37.478010602,38.484411398,36.905497553,27.47126337,25.307770486,36.921395977,24.825922318,32.935780306,50.685140075,38.005247884,47.592248566,31.046634282,34.4159699,25.988855253,35.024929999,41.604926415,38.454339644,40.302119474,32.627243466,31.78586637,32.76850232,25.355306924,52.422664703,36.922578945,45.012116901
1977-10-31,42.23631789,45.735150254,33.825731643,45.089623365,25.860941354,26.23416163,30.337555279,30.536286157,35.772651114,32.216598967,29.277686437,39.476425401,34.501723409,39.910689289,44.537080176,44.245999187,39.120777701,44.36338204,31.887069656,32.976549907,17.681806942,28.756500814,32.476741258,45.073334155,37.782070614,38.220572811,39.250059206,37.41324031,27.743972342,25.72726368,37.257147873,24.96739892,33.176172585,51.129261271,38.119994992,48.414588456,31.33699107,34.511854649,26.163988929,35.18641918,41.909119441,38.676848362,40.846493439,32.773835685,32.060308762,33.005022005,25.722790941,52.72703283,37.219380138,45.585023704
1977-11-30,42.563999197,46.015217775,34.131609975,45.308842561,26.14574414,26.6087286,30.372136852,30.8570554,36.248618224,32.440120609,29.70245083,40.178445912,34.796090472,40.430596807,45.012819413,44.536751988,39.28081687,44.886069818,32.189811486,33.210128219,17.707178481,29.113793333,32.722009096,45.72456241,38.063817669,38.921778517,39.91090734,37.939040025,27.985941295,26.39480578,37.590488248,25.14863554,33.366817019,51.70440262,38.190582201,49.11336146,31.59985152,35.036953095,26.306247685,35.473008175,42.271415815,39.080271056,41.64830552,33.050627841,32.262865108,33.216465591,26.001252288,53.066942329,37.490067661,46.150197975
1977-12-31,42.721608292,46.342927455,34.4580144,45.532006249,26.406271359,26.932864266,30.460364795,31.157739375,36.747590701,32.646928625,30.203769029,40.895082434,34.874709571,41.035988277,45.397958981,44.794296737,39.30718235,45.631048996,32.397297429,33.507914224,17.674237836,29.414457542,32.960526159,46.462483173,38.398050069,39.524470003,40.358469328,38.465920496,28.192289786,27.095439378,37.881698406,25.266267721,33.591911963,52.373441003,38.335669001,49.693930014,31.928905785,35.614577453,26.427692652,35.84564237,42.681246192,39.554959381,42.3141523,33.473939414,32.444318866,33.362991011,26.318062583,53.457894796,37.788511547,46.774957894
1978-01-31,42.771599197,46.722434729,34.81199496,45.823261787,26.712344976,27.204672178,30.606798351,31.374215016,37.072406207,32.884762039,30.704402563,41.602138961,35.011651252,41.621425378,45.68947104,45.023225081,39.28422336,46.492396389,32.568398969,33.801854355,17.637926553,29.670963362,33.148459942,47.160977454,38.885264034,39.988967622,40.652037799,38.981598726,28.359271299,27.430581497,38.102452324,25.243458691,33.928998441,53.080034705,38.586522653,50.271586098,32.346994284,35.981352197,26.551400723,36.224421076,43.086027481,39.956386945,42.765671235,33.982281064,32.663811971,33.488630169,26.683136513,53.916475789,38.13805877,47.491063548
1978-02-28,42.836727556,47.178909382,35.181332685,46.166138803,27.009247051,27.452461721,30.855685438,31.496267134,37.236090721,33.106166358,31.085775244,42.289278023,35.441222317,42.119414074,46.005656027,45.361497784,39.32416265,47.332798807,32.737901758,33.998446653,17.716090086,29.9475341,33.405097295,47.742371645,39.597607744,40.355741594,40.935587955,39.541382746,28.513280667,27.295103658,38.364171842,25.171852717,34.324163592,53.789817134,39.047936429,51.009344116,32.827972195,36.26113237,26.709600366,36.536925395,43.523698631,40.184363757,43.272348798,34.531775858,32.937831568,33.713458939,27.063361891,54.520255392,38.512653395,48.273226552
1978-03-31,43.063088661,47.747685139,35.522034689,46.480049609,27.286838148,27.779572776,31.285521836,31.563874261,37.589322219,33.237645355,31.323886352,42.98101669,36.242532109,42.522780942,46.388592691,45.891203075,39.477684733,48.110500644,32.925053458,34.141557274,17.902825993,30.295841109,33.901477607,48.216180928,40.696375626,40.718368906,41.305251948,40.170963818,28.704919117,26.942111608,38.797288963,25.138148469,34.63302995,54.483733309,39.749342473,51.861733374,33.354270733,36.602899548,26.959986311,36.765392903,44.029948672,40.31366795,44.114653244,35.053880256,33.263056756,34.103605421,27.549926833,55.25803027,38.930707221,49.049256014
1978-04-30,43.549761698,48.38848073,35.915112163,46.843216025,27.639163598,28.234590443,31.819404593,31.620213317,38.385255905,33.294022009,31.499693547,43.667620668,37.363695116,42.920653381,46.855749778,46.508349125,39.801414659,48.858786291,33.202345741,34.34519702,18.154754315,30.742816985,34.599439157,48.594509395,42.248916259,41.162565247,41.79282329,40.888022463,28.987489005,26.600631798,39.425469032,25.217028813,34.801000701,55.156072217,40.461828414,52.69965397,33.968470897,37.059658655,27.33323691,37.003825986,44.560824549,40.526997663,45.338603438,35.574785514,33.631815011,34.593524589,28.222628256,55.999479667,39.442427763,49.751115177
1978-05-31,44.151081966,49.029401817,36.447917352,47.364804572,28.077246453,28.725271747,32.33016673,31.709548514,38.784248223,33.446347455,31.726578907,44.2610138,38.117460847,43.383238103,47.387699469,47.098310771,40.357124305,49.586651254,33.649237068,34.732180938,18.510109547,31.247097495,35.344993716,48.927033119,42.697700499,41.708359706,42.316373084,41.720839576,29.37011865,26.561003459,40.173354139,25.473609011,34.924761081,55.773697239,40.919832525,53.479872924,34.639106875,37.524434264,27.749067847,37.291752659,45.069633878,40.892200461,45.871324446,36.161041831,34.032958264,35.109163138,28.988767516,56.627242199,40.016660943,50.370449499
1978-06-30,44.71694446,49.589175333,37.104190131,47.994476792,28.477070026,29.191681302,32.831626999,31.810555945,38.638815111,33.879026272,32.035385033,44.738969847,38.375343715,43.797311451,47.944416879,47.674594591,41.075374407,50.271933468,34.230351912,35.228078189,18.972464119,31.72851784,36.03018682,49.294907228,42.064136929,42.29289094,42.742877737,42.600091161,29.83786963,26.849066228,40.903702371,25.812294239,35.148749694,56.332756018,41.226301608,54.250632155,35.307420763,37.879674763,28.080456573,37.577945172,45.529018887,41.36832599,45.881751091,36.811649852,34.441874333,35.589286166,29.666022246,57.108113214,40.555524167,50.975400862
1978-07-31,45.311153334,49.985369831,37.830667386,48.643006045,28.825340257,29.676399768,33.351929274,31.872665146,38.715274127,34.467938621,32.414999199,45.14217659,38.614635409,44.018127836,48.439593363,48.28716446,41.802545344,50.851301542,34.910659488,35.642265226,19.428009957,32.200719831,36.650587421,49.679997383,42.029851474,42.801827883,43.002084678,43.404519362,30.339495734,27.247409935,41.485758523,26.102833827,35.47905093,56.826878152,41.591019806,55.126545526,35.939132862,38.119129582,28.362833357,37.871558061,45.892876135,41.802383535,46.38865321,37.452635945,34.823376692,35.960178297,30.220299299,57.446700198,40.973537887,51.521729159
1978-08-31,45.9426998,50.216598203,38.507604114,49.188634016,29.18536566,30.132530352,33.806280493,31.916348974,39.020856809,34.947631724,32.903936532,45.502627435,38.847294952,44.106296542,48.865439439,48.732144456,42.419925266,51.368547271,35.672761487,35.963797762,19.768817596,32.638386801,37.224553896,49.963146834,42.437102298,43.177943434,43.105674389,44.057725726,30.811939248,27.634241568,41.877927249,26.360001454,35.823009981,57.220554701,42.06449758,56.058052747,36.488691643,38.190633279,28.783090991,38.178571414,46.132816329,42.067478352,46.963142139,38.014512643,35.173079611,36.295123795,30.699753909,57.68925843,41.178828992,51.929434614
1978-09-30,46.477448863,50.385896104,39.163726635,49.594660083,29.556922776,30.493321735,34.156110776,32.004052836,39.536752359,35.211153109,33.565593219,45.830317128,39.077344486,44.18703997,49.336944922,48.895568312,42.903385741,51.928489852,36.438234942,36.259141441,19.952314955,33.035070656,37.741124337,50.14009228,42.849660365,43.482701009,43.152738813,44.584845837,31.22845145,27.967941463,42.16044773,26.63200299,36.132337433,57.474151955,42.441023596,56.897343635,36.934901418,37.905688475,29.373085094,38.507323312,46.22487631,42.205969891,47.286186618,38.489092638,35.507885189,36.53484284,31.053865122,57.918251583,41.218944603,52.279325813
1978-10-31,46.820196822,50.618977623,39.953066189,49.929708264,29.985269696,30.868000493,34.490253716,32.149031121,40.157494707,35.282541495,34.381822116,46.130794805,39.280029473,44.349619983,49.885583648,49.0832409,43.324687309,52.615328643,37.118460131,36.560456022,20.054312056,33.430189653,38.158578763,50.343781765,43.10596512,43.770199875,43.222756036,45.150857915,31.583290712,28.301597426,42.493847368,26.82647256,36.43918416,57.613273,42.600740363,57.670297575,37.339396744,37.686707536,30.02510061,38.877638061,46.152610159,42.333456994,47.641837436,38.913870802,35.831910718,36.706173722,31.238443276,58.157472735,41.233549783,52.698354815
1978-11-30,47.055860598,50.988765091,40.8013964,50.244732123,30.315193267,31.356540943,34.923565199,32.311502842,40.569449001,35.348197587,35.186588747,46.450445663,39.222088257,44.720104396,50.412852294,49.432311259,43.692311866,53.45147488,37.634984581,36.840651726,20.217591764,33.786814095,38.401213502,50.715918754,43.253667308,44.047032338,43.401896903,45.830845889,31.899566351,28.6382047,42.948181267,26.916521622,36.755161478,57.774679432,42.814636004,58.487236108,37.741785895,38.185766315,30.662037462,39.277743371,45.940777206,42.49069983,48.299401618,39.322849888,36.139546775,37.002934427,31.402448008,58.433425665,41.277108331,53.246927905
1978-12-31,47.27779796,51.518137312,41.533695872,50.597133114,30.509852827,31.911995308,35.389016373,32.453676828,40.783766346,35.594966067,35.943782213,46.827679051,38.943627636,45.277205627,50.716174165,49.722339008,43.965298747,54.291166749,37.982400744,36.970688277,20.450466119,34.212685267,38.482594448,51.288170562,43.433326788,44.293176738,43.764697922,46.505357687,32.220697371,28.89816298,43.458977866,26.9611756,36.971877859,58.037757084,43.205338969,59.334961645,38.106955033,39.007938286,31.241676155,39.615544713,45.636569888,42.650850382,48.938730081,39.711251434,36.423101044,37.355795806,31.707141062,58.779209244,41.44130652,53.919251562
1979-01-31,47.480957052,52.18649285,42.110899283,51.005631957,30.749182366,32.444206832,35.742372837,32.562339944,41.166958115,36.006793865,36.786961735,47.186355878,38.93014434,45.894923945,50.799159741,49.877402996,44.152216237,55.005718111,38.165606205,37.052266648,20.683119631,34.800685287,38.593239193,51.974031572,43.866576706,44.483365231,44.300411647,47.085184763,32.577888797,29.03706235,43.980734874,26.971337401,37.119418762,58.352371019,43.609365731,60.071544178,38.398636384,39.622210525,31.77331013,39.814528667,45.350922939,42.787767246,49.414733391,40.084252543,36.682206746,37.656739312,32.065621633,59.18420712,41.693013899,54.666410351
1979-02-28,47.687113603,52.991892532,42.646908392,51.450929333,31.107012771,32.856110065,35.938351732,32.674430021,41.735286527,36.45364207,37.77024385,47.440446055,39.268521803,46.485860392,50.873314306,50.023813252,44.299960538,55.634110482,38.148525205,37.2712561,20.897899249,35.375210125,38.897804371,52.680903881,44.777228819,44.640845797,44.946036531,47.666683891,32.983311391,29.162416536,44.536454776,26.961572204,37.373685348,58.644535186,43.95947262,60.587557974,38.589975978,40.034704136,32.200536448,39.987020763,45.213080096,42.894163875,49.999331467,40.425278066,36.900904016,37.876619777,32.398818801,59.643273494,41.953115822,55.525999502
1979-03-31,47.962663757,53.962672368,43.32375445,51.897823806,31.60448641,33.150277384,36.120422717,32.865747297,42.539271274,36.875210799,38.824124976,47.566386135,39.866278811,46.957595949,51.059807467,50.308489931,44.580196419,56.261025502,37.946156994,37.599601809,21.118940612,35.768995496,39.319129635,53.373659681,46.142186354,44.787556749,45.598630998,48.42264076,33.414997891,29.375448357,45.161288763,27.02747204,37.780865487,58.903015028,44.295918935,60.897884598,38.730475802,40.30119546,32.450819672,40.180108044,45.27761784,43.047779113,50.999624361,40.760901515,37.037902619,38.039092937,32.819237236,60.138015067,42.285080748,56.588849015
1979-04-30,48.35014336,55.023235074,44.239126374,52.401942834,32.207078368,33.461237075,36.484641517,33.183183739,43.806234733,37.209235009,39.857789227,47.585476977,40.699524457,47.373314451,51.343772662,50.81187631,45.146888211,56.99577816,37.570363747,38.038956357,21.429453121,36.102982255,39.766487907,54.145427742,47.68830279,44.949564409,46.199550353,49.358047833,33.850890344,29.655048079,45.780416042,27.175676543,38.267781137,59.15535051,44.697888371,61.256843258,38.941138248,40.487914928,32.535684324,40.363964841,45.555269992,43.374057965,52.2982885,41.205695292,37.078722716,38.265733778,33.382705547,60.634594378,42.726222174,57.871181988
1979-05-31,48.833497547,55.932076372,45.251442341,53.019203298,32.844182213,33.85155675,37.017650432,33.612174433,44.242124052,37.471683551,40.855462159,47.666906242,40.955749728,47.791154138,51.772474425,51.431023107,45.850472653,57.840592048,37.04823138,38.677044442,21.844620212,36.696026982,40.22676893,55.040894715,48.270073692,45.136206525,46.789636302,50.26516932,34.269979343,30.001494483,46.332336521,27.333293434,38.781648661,59.440787529,45.19842791,61.79578709,39.315297709,40.741898063,32.542155628,40.665667216,46.018857283,43.857468737,53.023830462,41.775923611,37.051625935,38.655009854,34.01060115,61.09856358,43.16979203,59.236405599
1979-06-30,49.334180308,56.441859795,46.095152768,53.703890002,33.398009104,34.295787006,37.60209226,34.119754385,43.74843634,37.747947775,41.734803768,48.007312718,40.782863062,48.167515198,52.400530432,51.983688707,46.37825346,58.595157311,36.529045916,39.417578882,22.248472377,37.409350457,40.696312162,55.861460324,47.930731089,45.307096216,47.415831327,50.996092694,34.641039264,30.473855537,46.806679172,27.564106792,39.311139353,59.692730639,45.50128601,62.462861483,39.778213934,41.142187097,32.596961972,41.195570394,46.571045754,44.375981815,53.266780937,42.329042542,36.998200677,39.12151819,34.565832685,61.470896667,43.447635629,60.517287049
1979-07-31,49.757663985,56.521087759,46.708550739,54.463476186,33.871418661,34.709086304,38.109573377,34.632958957,43.821729001,38.051016083,42.41453285,48.597373705,41.01047187,48.491194776,53.053759696,52.384826691,46.566312561,59.12118042,36.196731256,39.95726503,22.551960485,37.764646912,41.178956564,56.32187453,47.728562189,45.41792873,48.016863951,51.559069644,34.962612798,31.039488494,47.220739881,27.914683565,39.797085362,59.862089897,45.642900443,63.2901454,40.247639522,41.481381286,32.770814643,41.920749339,47.03268325,44.844192459,53.809793439,42.753075431,36.960476606,39.52981106,34.919285691,61.734162209,43.575860903,61.600182916
